study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Munafo1992		all	6.0	LOS120	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS120	1.0	hr		0.00047474679183128404	340.517410505428	0.0003046583052985187	0.0001243762323137379	times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS120	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS120	2.0	hr		0.0017050534418181346	988.299184341678	0.000557049458065311	0.00022741448895898482	times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS120	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS120	4.0	hr		0.0014129292552424505	736.222488217024	0.000272199147109205	0.00011112483647305436	times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS120	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS120	9.0	hr		0.00036454180173182743	206.168163733754	0.00010735335758314146	4.382682470887332e-05	times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS120	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS120	24.0	hr		4.836503934012896e-05	23.6989863955331	5.879208453461938e-06	2.4001768004065293e-06	times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS120	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS120	26.0	hr		4.625886069376073e-05	21.6680671486487	3.336847072078811e-06	1.3622621127155216e-06	times not defined in paper	mole/meter^3	ng/ml
