study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	0.0	hr		0.0					mole/meter^3	pg/ml
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	1.0	hr		-7.507333475516557e-08	-35.7016249467112	2.397568519442771e-08	5.872819495994912e-08		mole/meter^3	pg/ml
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	2.0	hr		-1.1168942770022722e-07	-51.3646047741473	3.0814275438533037e-08	7.547925161798226e-08		mole/meter^3	pg/ml
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	4.0	hr		-1.6054330496948765e-07	-46.6729889551746	3.10558146653777e-08	7.6070899476618e-08		mole/meter^3	pg/ml
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	9.0	hr		-1.6026658843635432e-07	-45.9062902934737	3.2906193219694594e-08	8.060338276568316e-08		mole/meter^3	pg/ml
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	24.0	hr		-1.0013916815438598e-07	-43.7504387329966	2.124012719522894e-08	5.202747370012346e-08		mole/meter^3	pg/ml
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	26.0	hr		-8.535329301029452e-08	-42.3649264680882	3.218209797440268e-08	7.882971888954263e-08		mole/meter^3	pg/ml
Munafo1992		all	6.0	LOS120	concentration change absolute	aldosterone	plasma	RIA	aldosterone_LOS120	33.0	hr		-1.500216333424335e-07	-44.6785806758711	2.6067341757967923e-08	6.385168625776598e-08		mole/meter^3	pg/ml
