study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	0.166666666666666	hr	NA	0.974091624394532	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	0.333333333333333	hr	NA	168.86423378199	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	0.5	hr	NA	474.096020114816	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	0.666666666666666	hr	NA	498.63468926653	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	0.833333333333333	hr	NA	472.31311595031	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	1.0	hr	NA	378.476794992395	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	1.25	hr	NA	289.285871275726	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	1.5	hr	NA	223.677107967682	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	1.75	hr	NA	182.111176558502	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	2.0	hr	NA	150.254512206915	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	3.0	hr	NA	77.3998435123564	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	4.0	hr	NA	47.0887144276334	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	5.0	hr	NA	38.5117849261961	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	6.0	hr	NA	22.5447704115275	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	8.0	hr	NA	9.0921079237255	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	losartan	plasma	HPLC/UV	LOS100_losartan	10.0	hr	NA	4.8950741558018	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	0.166666666666666	hr	NA	0.494078964720074	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	0.333333333333333	hr	NA	0.522211574810967	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	0.5	hr	NA	0.566168778077781	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	0.666666666666666	hr	NA	24.6547161683384	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	0.833333333333333	hr	NA	83.8756186976361	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	1.0	hr	NA	174.089866106358	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	1.25	hr	NA	287.896823652492	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	1.5	hr	NA	384.136724485041	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	1.75	hr	NA	440.602389513569	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	2.0	hr	NA	464.237298566116	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	3.0	hr	NA	446.877719851952	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	4.0	hr	NA	386.517446613976	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	5.0	hr	NA	323.368528400749	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	6.0	hr	NA	255.14519064239	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	8.0	hr	NA	164.004325388801	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	10.0	hr	NA	102.933703746032	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	12.0	hr	NA	74.222616860225	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	16.0	hr	NA	37.149111624922	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100	concentration	exp3174	plasma	HPLC/UV	LOS100_exp3174	24.0	hr	NA	16.6509885975015	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	0.166666666666666	hr	NA	0.497595540981365	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	0.333333333333333	hr	NA	396.3603435695	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	0.5	hr	NA	673.858651217175	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	0.666666666666666	hr	NA	577.706664791159	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	0.833333333333333	hr	NA	490.347877306654	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	1.0	hr	NA	424.259101338936	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	1.25	hr	NA	348.478641194932	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	1.5	hr	NA	270.378999006567	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	1.75	hr	NA	204.309564208286	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	2.0	hr	NA	159.504866062401	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	3.0	hr	NA	94.511503600095	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	4.0	hr	NA	66.0536102051042	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	5.0	hr	NA	55.1662900999588	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	6.0	hr	NA	36.8818518290593	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	8.0	hr	NA	11.4060151036951	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	losartan	plasma	HPLC/UV	LOS100_CIM400_losartan	10.0	hr	NA	4.43264437743414	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	0.166666666666666	hr	NA	0.494078964720074	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	0.333333333333333	hr	NA	0.527486439202903	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	0.5	hr	NA	1.02508198018404	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	0.666666666666666	hr	NA	40.8380001230804	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	0.833333333333333	hr	NA	103.761857455581	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	1.0	hr	NA	162.063175292535	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	1.25	hr	NA	244.892612552419	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	1.5	hr	NA	311.533490993169	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	1.75	hr	NA	344.8829419677	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	2.0	hr	NA	374.534713003419	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	3.0	hr	NA	393.242898713812	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	4.0	hr	NA	386.053258547478	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	5.0	hr	NA	360.368185534563	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	6.0	hr	NA	302.775457814272	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	8.0	hr	NA	187.591760661819	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	10.0	hr	NA	117.729698365671	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	12.0	hr	NA	87.1724089426536	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	16.0	hr	NA	38.0739711816576	NA	NA	NA	ng/ml	NA
Goldberg1995	NA	all	8	LOS100, CIM400	concentration	exp3174	plasma	HPLC/UV	LOS100_CIM400_exp3174	24.0	hr	NA	15.2636992623978	NA	NA	NA	ng/ml	NA
