study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	0.0	hr	NA	-1.83552706324927	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	0.5	hr	NA	-2.45434404810496	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	1.0	hr	NA	-0.379459871153431	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	1.5	hr	NA	-1.21274411206537	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	2.0	hr	NA	-1.68852331399091	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	3.0	hr	NA	-1.49585309303294	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	4.0	hr	NA	-6.21376453311003	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	6.0	hr	NA	-2.53880755911077	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	8.0	hr	NA	-0.723120847307138	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	12.0	hr	NA	-2.33612248418873	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	0.0	hr	NA	-1.93092065121798	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	0.5	hr	NA	-2.45436508771412	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	1.0	hr	NA	-0.403297748341025	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	1.5	hr	NA	-1.30814821983866	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	2.0	hr	NA	-0.687332472111996	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	3.0	hr	NA	-3.25984548511026	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	4.0	hr	NA	-3.90149044591347	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	6.0	hr	NA	-2.63413802825198	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	8.0	hr	NA	-1.67663593481087	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	12.0	hr	NA	-0.143058822539309	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	0.0	hr	NA	-0.83433622137035	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	0.5	hr	NA	-0.690320096613883	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	1.0	hr	NA	-2.64403716436563	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	1.5	hr	NA	-3.83494216211439	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	2.0	hr	NA	-5.83633498424133	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	3.0	hr	NA	-4.4994256186697	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	4.0	hr	NA	-3.3055645558328	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	6.0	hr	NA	-4.01669282591406	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	8.0	hr	NA	-3.58365559001375	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	12.0	hr	NA	-4.48154195087672	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	0.0	hr	NA	-2.50296658489271	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	0.5	hr	NA	-0.785682125168841	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	1.0	hr	NA	-3.93130357210484	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	1.5	hr	NA	-9.38916754682365	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	2.0	hr	NA	-8.81604859308133	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	3.0	hr	NA	-7.93206941387856	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	4.0	hr	NA	-9.59874309374829	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	6.0	hr	NA	-7.94997412128072	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	8.0	hr	NA	-4.3941644540011	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	ENA20	blood pressure diastolic (change)	NA	NA	sphygmomanometer	ENA20_dbp_change	12.0	hr	NA	-9.70204757476424	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	312.0	hr	NA	-2.75862068965517	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	312.5	hr	NA	-1.20051085568326	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	313.0	hr	NA	-1.71136653895274	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	313.5	hr	NA	0.638569604086844	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	314.0	hr	NA	0.0766283524904203	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	315.0	hr	NA	-2.68199233716475	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	316.0	hr	NA	-1.35376756066411	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	318.0	hr	NA	-2.17113665389527	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	320.0	hr	NA	-0.0766283524904247	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	12.0	placebo	blood pressure diastolic (change)	NA	NA	sphygmomanometer	placebo_dbp_change	324.0	hr	NA	-3.16730523627075	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	312.0	hr	NA	-7.73946360153256	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	312.5	hr	NA	-4.03575989782886	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	313.0	hr	NA	-5.2618135376756	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	313.5	hr	NA	-4.01021711366539	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	314.0	hr	NA	-4.98084291187739	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	315.0	hr	NA	-6.07918263090677	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	316.0	hr	NA	-2.27330779054917	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	318.0	hr	NA	-5.38952745849297	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	320.0	hr	NA	-7.3052362707535	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	11.0	LOS25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS25_dbp_change	324.0	hr	NA	-3.32056194125159	NA	NA	NA	mmHg	NA
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	312.0	hr	NA	-7.73946360153256	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	312.5	hr	NA	-7.33077905491698	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	313.0	hr	NA	-8.91443167305236	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	313.5	hr	NA	-8.91443167305236	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	314.0	hr	NA	-12.2349936143039	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	315.0	hr	NA	-9.29757343550447	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	316.0	hr	NA	-8.76117496807152	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	318.0	hr	NA	-7.33077905491698	NA	NA	NA	mmHg	12 patients in fig7
Goldberg1995a	NA	all	13.0	LOS100	blood pressure diastolic (change)	NA	NA	sphygmomanometer	LOS100_dbp_change	320.0	hr	NA	-8.19923371647509	NA	NA	NA	mmHg	12 patients in fig7
