study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Munafo1992		all	6.0	LOS80	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS80	1.0	hr		0.000525949995728433				times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS80	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS80	2.0	hr		0.001030089084245158				times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS80	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS80	4.0	hr		0.0008748528729379895				times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS80	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS80	9.0	hr		0.0002994593950133923				times not defined in paper	mole/meter^3	ng/ml
Munafo1992		all	6.0	LOS80	concentration	exp3174	plasma	HPLC/UV	exp3174_LOS80	24.0	hr		4.566906433754e-05				times not defined in paper	mole/meter^3	ng/ml
