study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	.
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	0.25	hr	NA	15.7369183664216	30.3283082016558	14.5913898352342	3.64784745880855	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	0.5	hr	NA	34.5982319091554	97.9939175268862	63.3956856177308	15.8489214044327	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	0.75	hr	NA	80.2214354938718	185.535424693301	105.313989199429	26.3284972998573	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	1.0	hr	NA	149.974561828652	274.753918124003	124.779356295351	31.1948390738377	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	2.0	hr	NA	253.361355595176	337.328321461284	83.966965866108	20.991741466527	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	3.0	hr	NA	224.923691956963	278.255940220712	53.332248263749	13.3330620659372	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	4.0	hr	NA	191.261766587797	250.807162017221	59.545395429424	14.886348857356	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	6.0	hr	NA	139.705827302902	173.709664859346	34.003837556444	8.500959389111	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	8.0	hr	NA	120.922815591579	148.83918103862	27.916365447041	6.97909136176025	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	12.0	hr	NA	102.047149990266	125.288090707366	23.2409407171	5.810235179275	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	24.0	hr	NA	77.6227453785991	98.2424602753015	20.6197148967024	5.1549287241756	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	48.0	hr	NA	58.5971896686057	71.0370877170871	12.4398980484814	3.10997451212035	ng/ml	NA
Donzelli2014	NA	all	16.0	EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz	72.0	hr	NA	44.0113161687479	54.7234938533816	10.7121776846337	2.67804442115842	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	0.25	hr	NA	5.30850825751827	14.5116291604901	9.20312090297183	2.30078022574296	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	0.5	hr	NA	25.5941560810045	68.5620206172647	42.9678645362602	10.741966134065	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	0.75	hr	NA	93.3892805488937	207.937009220868	114.547728671974	28.6369321679936	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	1.0	hr	NA	133.817419642287	248.908429123557	115.09100948127	28.7727523703175	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	2.0	hr	NA	254.64819025467	337.328321461284	82.680131206614	20.6700328016535	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	3.0	hr	NA	237.212468947642	292.716123229882	55.50365428224	13.87591357056	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	4.0	hr	NA	196.168496232204	238.417282625674	42.24878639347	10.5621965983675	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	6.0	hr	NA	155.388595727456	180.894658281185	25.506062553729	6.37651563843225	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	8.0	hr	NA	121.229513085584	148.462634085056	27.233120999472	6.808280249868	ng/ml	NA
Donzelli2014	NA	all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	efavirenz	plasma	HPLC MS/MS	efavirenz_basel_cocktail	12.0	hr	NA	101.78898179033	125.288090707366	23.499108917036	5.874777229259	ng/ml	NA
