study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	0.0	hr		0.0					mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	0.75	hr		1.8311077744258337e-06					mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	1.0	hr		4.577769436064584e-06	2.6	1.373330830819375e-06	2.2888847180322921e-07		mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	2.0	hr		7.782208041309792e-06	5.5	5.0355463796710425e-06	1.144442359016146e-06		mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	3.0	hr		2.288884718032292e-05	12.3	5.4933233232775e-06	1.373330830819375e-06		mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	4.0	hr		3.959770562195865e-05	27.3	2.2659958708519687e-05	5.72221179508073e-06		mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	6.0	hr		6.134211044326542e-05	37.5	2.449106648294552e-05	6.179988738687188e-06		mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	8.0	hr		6.729321071014938e-05	38.7	2.1286627877700315e-05	5.264434851474271e-06		mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	12.0	hr		4.486214047343292e-05	25.4	1.3275531364587292e-05	3.433327077048438e-06		mole/meter^3	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2	concentration	exp3174	plasma	HPLC MS/MS	exp3174_los_ome_mid	24.0	hr		1.0071092759342085e-05	6.0	3.6622155488516674e-06	9.155538872129169e-07		mole/meter^3	ng/ml
