study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	0.0	hr		1.2058776110969163e-05					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	0.166666666666667	hr		0.0002771681986554169					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	0.333333333333333	hr		0.00035259299946092677					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	0.5	hr		0.0010402467725083458					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	0.75	hr		0.0012971370023692006					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	1.0	hr		0.0012977011396609263					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	1.25	hr		0.001324607642007713					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	1.5	hr		0.0011693132595208613					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	2.0	hr		0.0007880727771971408					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	3.0	hr		0.00042862366693247983					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	4.0	hr		0.0002964687475259759					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	6.0	hr		0.00016731144283173386					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	8.0	hr		0.00010128204783501965					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	10.0	hr		8.489152620470334e-05					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	12.0	hr		5.322007376020391e-05					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	15.0	hr		2.450758325267113e-05					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	18.0	hr		2.5395655826418322e-05					mole/meter^3	ng/ml
Sica1995		group3	6.0	LOS100	concentration	losartan	plasma	HPLC/UV	losartan_group3	24.0	hr		1.1642991933555312e-05					mole/meter^3	ng/ml
