study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	0.0	hr		6.411045726850702e-05					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	0.166666666666667	hr		6.0801135710020054e-05					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	0.333333333333333	hr		6.703218063619574e-05					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	0.5	hr		0.00010628195871907969					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	0.75	hr		0.0003980603273194184					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	1.0	hr		0.0004968503310150105					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	1.25	hr		0.0009405588185528711					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	1.5	hr		0.0011636609223052321					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	2.0	hr		0.001491758335150769					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	3.0	hr		0.0013539786991894258					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	4.0	hr		0.0011397405173495904					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	6.0	hr		0.0007165467679615606					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	8.0	hr		0.0005122493800865611					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	10.0	hr		0.00036295882514172315					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	12.0	hr		0.00023747656661840175					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	15.0	hr		0.0001575361041527508					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	18.0	hr		0.00011830951900141705					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	24.0	hr		6.882663446086329e-05					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	30.0	hr		4.1487046573538663e-05					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	36.0	hr		2.6963056372152513e-05					mole/meter^3	ng/ml
Sica1995		group1	6.0	LOS100	concentration	exp3174	plasma	HPLC/UV	exp3174_group1	48.0	hr		1.1188842050720064e-05					mole/meter^3	ng/ml
