study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Christen1991a	all	37.0	NA	species	37.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Christen1991a	all	37.0	NA	healthy 	37.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Christen1991a	all	37.0	NA	sex	37.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Christen1991a	all	37.0	NA	overnight fast	37.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Christen1991a	study1	8.0	all	age	8.0	NA	NA	24.0	NA	NA	NA	21.0	27.0	yr	NA
Christen1991a	study1	8.0	all	weight	8.0	NA	NA	73.0	NA	NA	NA	61.0	83.0	kg	NA
Christen1991a	study2	29.0	all	age	29.0	NA	NA	25.0	NA	NA	NA	20.0	38.0	yr	NA
Christen1991a	study2	29.0	all	weight	29.0	NA	NA	70.0	NA	NA	NA	53.0	87.0	kg	NA
