study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	0.0	hr		0.0	0.0				mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	0.25	hr		4.966838447809607e-06	1.44665461121172	4.055406610655972e-06	1.655612815936154e-06		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	0.5	hr		1.2693031588846951e-05	3.37552742616037	1.2166219831970754e-05	4.966838447809607e-06		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	0.75	hr		0.00015176450812751766	52.0795660036166	7.9756330009587e-05	3.2560385380085564e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	1.0	hr		0.00013962334747731625	44.3640747438215	9.327435204511049e-05	3.807909476654086e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	1.5	hr		0.0002726242436908861	88.7281494876431	0.00017032707764759212	6.953573826933514e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	2.0	hr		0.0003421599819602215	100.060277275467	0.000277119451728227	0.00011313354242233128		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	2.5	hr		0.00034547120759209334	98.372513562387	0.00029469288037440206	0.00012030786462472133		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	3.0	hr		0.000422181268063821	142.977697408077	0.00023250997901099813	9.492180144702835e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	4.0	hr		0.0006031949359395529	239.903556359252	0.00013247661594813136	5.4083351987262366e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	6.0	hr		0.0004552935243825528	183.001808318264	8.92189454344516e-05	3.6423481950603585e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	8.0	hr		0.0003095995965801361	123.688969258589	6.48865057705139e-05	2.6489805054985878e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	12.0	hr		0.00015838695939126402	61.0006027727546	4.5961274920779416e-05	1.876361191394778e-05		mole/meter^3	ng/ml
Han2009a		cyp2c9_1_1	6.0	LOS50, SIL140	concentration	exp3174	plasma	HPLC MS	exp3174_1_SIL140	24.0	hr		4.414967509164145e-05	16.8776371308017	1.3518022035522942e-05	5.518709386455067e-06		mole/meter^3	ng/ml
