study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	0.0	hr		-1.93092065121798					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	0.5	hr		-2.45436508771412					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	1.0	hr		-0.403297748341025					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	1.5	hr		-1.30814821983866					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	2.0	hr		-0.687332472111996					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	3.0	hr		-3.25984548511026					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	4.0	hr		-3.90149044591347					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	6.0	hr		-2.63413802825198					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	8.0	hr		-1.67663593481087					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	12.0	hr		-0.143058822539309					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	312.0	hr		-7.73946360153256					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	312.5	hr		-4.03575989782886					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	313.0	hr		-5.2618135376756					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	313.5	hr		-4.01021711366539					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	314.0	hr		-4.98084291187739					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	315.0	hr		-6.07918263090677					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	316.0	hr		-2.27330779054917					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	318.0	hr		-5.38952745849297					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	320.0	hr		-7.3052362707535					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	324.0	hr		-3.32056194125159					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	984.0	hr		-3.14578005115089					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	984.5	hr		-4.98310151934508					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	985.0	hr		-3.54657884595171					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	985.5	hr		-3.03081899823657					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	986.0	hr		-5.07255719440843					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	987.0	hr		-0.332597601279939					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	988.0	hr		-4.56966681848439					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	990.0	hr		-6.7774936061381					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	992.0	hr		-3.69138959931798					mmHg	mmHg
Goldberg1995a		all	11.0	LOS25	blood pressure diastolic (change)			sphygmomanometer	LOS25_dbp_change	996.0	hr		-4.52676079365635					mmHg	mmHg
