study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	0.0	hr	NA	4.873085	NA	NA	NA	ng/ml	.
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	0.5	hr	NA	4.723544	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	1.0	hr	NA	2.1325843	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	1.5	hr	NA	6.849627	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	2.0	hr	NA	6.71634	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	3.0	hr	NA	128.4687	NA	356.4602	178.2301	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	4.0	hr	NA	513.9138	NA	1054.68	527.34	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	6.0	hr	NA	376.5767	NA	537.1252	268.5626	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	omeprazole	plasma	HPLC-ESI-MS/MS	omeprazole	8.0	hr	NA	187.99576	NA	288.08092	144.04046	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	5-hydroxyomeprazole	plasma	HPLC-ESI-MS/MS	5-hydroxyomeprazole	0.0	hr	NA	7.3080025	NA	NA	NA	ng/ml	.
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	5-hydroxyomeprazole	plasma	HPLC-ESI-MS/MS	5-hydroxyomeprazole	0.5	hr	NA	2.2821252	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	5-hydroxyomeprazole	plasma	HPLC-ESI-MS/MS	5-hydroxyomeprazole	1.0	hr	NA	4.5675015	NA	NA	NA	ng/ml	NA
