study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	0.0	hr	NA	1270.5883	NA	1176.4704	588.2352	ng/ml	.
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	0.5	hr	NA	3247.0588	NA	3811.7652	1905.8826	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	1.0	hr	NA	3929.4119	NA	3011.7642	1505.8821	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	1.5	hr	NA	4047.0588	NA	2211.7652	1105.8826	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	2.0	hr	NA	3788.2354	NA	2211.7646	1105.8823	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	3.0	hr	NA	3858.8235	NA	3058.8238	1529.4119	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	4.0	hr	NA	3529.4119	NA	2305.8822	1152.9411	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	6.0	hr	NA	3152.9412	NA	2023.5296	1011.7648	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	caffeine	plasma	HPLC-ESI-MS/MS	caffeine	8.0	hr	NA	2470.5881	NA	2164.7062	1082.3531	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	0.0	hr	NA	635.2941	NA	352.94116	176.47058	ng/ml	.
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	0.5	hr	NA	1294.1177	NA	635.2942	317.6471	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	1.0	hr	NA	1458.8235	NA	635.294	317.647	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	1.5	hr	NA	1458.8235	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	2.0	hr	NA	1247.0588	NA	305.8822	152.9411	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	3.0	hr	NA	1176.4706	NA	352.9412	176.4706	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	4.0	hr	NA	1129.4117	NA	564.70572	282.35286	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	6.0	hr	NA	941.17645	NA	611.7647	305.88235	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	paraxanthine	plasma	HPLC-ESI-MS/MS	paraxanthine	8.0	hr	NA	776.4706	NA	611.76474	305.88237	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	0.0	hr	NA	0.49999996064815	NA	0.539902824299606	0.269951412149803	ng/ml	.
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	0.5	hr	NA	0.398550743830078	NA	0.507125712305485	0.253562856152742	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	1.0	hr	NA	0.371257464762093	NA	0.327279335805509	0.163639667902754	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	1.5	hr	NA	0.360465111107355	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	2.0	hr	NA	0.329192531171637	NA	0.20847156642344	0.10423578321172	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	3.0	hr	NA	0.304878054153034	NA	0.258400357206296	0.129200178603148	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	4.0	hr	NA	0.319999969400001	NA	0.263265715428349	0.131632857714175	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	6.0	hr	NA	0.298507453929049	NA	0.272672438268344	0.136336219134172	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	px/caf	plasma	HPLC-ESI-MS/MS	px_caf	8.0	hr	NA	0.314285736258505	NA	0.370332512429521	0.185166256214761	ng/ml	NA
