study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	.
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	0.5	hr	NA	0.02499599	NA	NA	NA	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	1.0	hr	NA	0.7455717	NA	1.1787882	0.5893941	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	1.5	hr	NA	1.195026	NA	2.145520532	1.072760266	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	2.0	hr	NA	1.4440234	NA	2.45194254	1.22597127	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	3.0	hr	NA	1.5294421	NA	2.75842734	1.37921367	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	4.0	hr	NA	1.473501	NA	2.87618003	1.438090015	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	6.0	hr	NA	1.2554015	NA	2.451942496	1.225971248	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextromethorphan	plasma	HPLC-ESI-MS/MS	dextromethorphan	8.0	hr	NA	0.89591056	NA	1.721220074	0.860610037	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	.
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	0.5	hr	NA	0.41402763	NA	0.44781328	0.22390664	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	1.0	hr	NA	2.2543888	NA	3.489276	1.744638	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	1.5	hr	NA	2.9395378	NA	3.0884884	1.5442442	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	2.0	hr	NA	3.3419669	NA	3.866299	1.9331495	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	3.0	hr	NA	2.944051	NA	2.593208	1.296604	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	4.0	hr	NA	2.1925302	NA	1.7682452	0.8841226	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	6.0	hr	NA	1.3497045	NA	0.5186668	0.2593334	ng/ml	NA
Tanaka2014	NA	all	4.0	CAF100, LOS50, OME20, DEX30, MID1	concentration	dextrorphan	plasma	HPLC-ESI-MS/MS	dextrorphan	8.0	hr	NA	0.89584744	NA	0.49521732	0.24760866	ng/ml	NA
