study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Tanaka2014	all	4	NA	species	4	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Tanaka2014	all	4	NA	healthy 	4	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Tanaka2014	all	4	NA	sex	4	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Tanaka2014	all	4	NA	abstinence	4	caffeine	NA	NA	NA	NA	NA	72.0	NA	hr	NA
